row_id,spell_id,spell_name,type,class,current_category,proposed_category,specs,applications,players,context,confidence,proposal_key,decision,decision_notes
R0491,1287665,Rune of Lingering,addition,ALL,,consumables,ROGUE Subtlety 259/5; ROGUE Outlaw 245/10; ROGUE Assassination 229/17; MAGE Arcane 131/45; MAGE Frost 55/11; MAGE Fire 5/2,924,90,"Applied by 2 classes (MAGE, ROGUE) with 924 applications / 90 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|rune of lingering|1287665,Rejected,I want to delete the consumables category altogether
R0492,1276677,Fiber of Living Agony,addition,ALL,,consumables,WARRIOR Arms 289/8; DEATHKNIGHT Blood 126/4; PALADIN Retribution 101/4; DEMONHUNTER Havoc 70/3; MONK Windwalker 61/2; HUNTER Survival 39/1; DRUID Feral 36/1; ROGUE Assassination 36/1; ROGUE Subtlety 32/1; DEATHKNIGHT Unholy 29/1; SHAMAN Elemental 29/1; WARRIOR Fury 28/1; DEATHKNIGHT Frost 23/1; DRUID Restoration 4/1,903,30,"Applied by 9 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, HUNTER, MONK, PALADIN, ROGUE, SHAMAN, WARRIOR) with 903 applications / 30 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|fiber of living agony|1276677,Rejected,I want to delete the consumables category altogether
R0493,1265566,A Restless Soul,addition,ALL,,consumables,DEMONHUNTER Devourer 104/8; MAGE Frost 76/11; WARLOCK Demonology 58/9; PALADIN Retribution 49/6; MAGE Arcane 46/5; MONK Mistweaver 44/2; DEATHKNIGHT Unholy 40/5; DEATHKNIGHT Blood 37/6; HUNTER Beast Mastery 37/6; WARLOCK Affliction 34/4; WARRIOR Arms 31/4; PALADIN Holy 30/4; DEATHKNIGHT Frost 25/3; DRUID Balance 25/4; PALADIN Protection 24/3; DRUID Restoration 20/3; SHAMAN Elemental 20/3; ROGUE Assassination 17/3; DEMONHUNTER Havoc 14/1; HUNTER Marksmanship 14/2; MAGE Fire 14/2; PRIEST Holy 14/2; SHAMAN Enhancement 14/2; WARRIOR Protection 14/2; DRUID Guardian 13/1; ROGUE Subtlety 11/2; DEMONHUNTER Vengeance 10/2; EVOKER Augmentation 9/1; MONK Windwalker 8/1; WARLOCK Destruction 5/1; WARRIOR Fury 5/1; DRUID Feral 3/1; PRIEST Discipline 3/1; EVOKER Devastation 2/1,870,110,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 870 applications / 110 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|a restless soul|1265566,Rejected,I want to delete the consumables category altogether
R0494,1260615,Radiant Plume,addition,ALL,,consumables,DEATHKNIGHT Unholy 140/4; HUNTER Survival 121/3; HUNTER Beast Mastery 69/2; SHAMAN Enhancement 68/2; WARRIOR Fury 67/2; DRUID Guardian 62/2; DEATHKNIGHT Blood 57/3; PALADIN Protection 50/1; MONK Brewmaster 47/1; PALADIN Retribution 42/1; DRUID Feral 38/1; MONK Windwalker 37/1; DEATHKNIGHT Frost 29/2; WARRIOR Arms 26/1; ROGUE Outlaw 17/1,870,27,"Applied by 8 classes (DEATHKNIGHT, DRUID, HUNTER, MONK, PALADIN, ROGUE, SHAMAN, WARRIOR) with 870 applications / 27 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|radiant plume|1260615,Rejected,I want to delete the consumables category altogether
R0495,1260459,Nullsight,addition,ALL,,consumables,MAGE Frost 315/25; DEMONHUNTER Devourer 149/14; DRUID Balance 106/10; PRIEST Shadow 99/9; WARLOCK Demonology 45/4; MAGE Arcane 30/3; SHAMAN Elemental 27/5; EVOKER Devastation 22/3; PRIEST Discipline 19/3; MONK Mistweaver 12/1; PRIEST Holy 12/1; WARLOCK Destruction 9/1; WARLOCK Affliction 6/1; DRUID Restoration 4/1; EVOKER Augmentation 4/1; MAGE Fire 1/1,860,81,"Applied by 8 classes (DEMONHUNTER, DRUID, EVOKER, MAGE, MONK, PRIEST, SHAMAN, WARLOCK) with 860 applications / 81 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|nullsight|1260459,Rejected,I want to delete the consumables category altogether
R0496,1307922,Venomcursed Mastery,addition,ALL,,consumables,SHAMAN Elemental 284/8; MAGE Arcane 177/6; HUNTER Beast Mastery 106/4; PRIEST Holy 76/2; EVOKER Devastation 69/2; WARLOCK Demonology 55/2; DRUID Feral 35/1; SHAMAN Restoration 31/1; PRIEST Shadow 26/1,859,27,"Applied by 7 classes (DRUID, EVOKER, HUNTER, MAGE, PRIEST, SHAMAN, WARLOCK) with 859 applications / 27 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|venomcursed mastery|1307922,Rejected,I want to delete the consumables category altogether
R0497,1236994,Potion of Recklessness,addition,ALL,,consumables,DEMONHUNTER Devourer 145/37; HUNTER Beast Mastery 126/14; DEATHKNIGHT Unholy 119/24; DRUID Balance 65/6; MAGE Frost 58/9; DEMONHUNTER Havoc 43/12; MONK Windwalker 37/11; WARRIOR Arms 35/11; PALADIN Retribution 34/11; DEATHKNIGHT Blood 21/6; MAGE Arcane 16/4; WARLOCK Demonology 16/5; SHAMAN Enhancement 15/4; EVOKER Devastation 12/4; PRIEST Shadow 12/4; DEATHKNIGHT Frost 11/3; DEMONHUNTER Vengeance 10/2; DRUID Feral 9/3; SHAMAN Elemental 9/4; PALADIN Protection 8/2; WARRIOR Fury 8/2; ROGUE Subtlety 6/2; WARLOCK Affliction 5/1; ROGUE Outlaw 4/1; HUNTER Marksmanship 3/1; PRIEST Holy 3/2; EVOKER Augmentation 2/1; MONK Brewmaster 2/1; PRIEST Discipline 2/1; ROGUE Assassination 2/1,838,188,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 838 applications / 188 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|potion of recklessness|1236994,Rejected,I want to delete the consumables category altogether
R0498,404464,Flight Style: Skyriding,addition,ALL,,consumables,HUNTER Beast Mastery 74/28; WARLOCK Demonology 73/20; PALADIN Retribution 62/24; DEMONHUNTER Devourer 50/19; DRUID Restoration 50/16; MAGE Frost 38/12; DRUID Balance 30/10; WARRIOR Arms 29/8; MAGE Arcane 28/11; SHAMAN Elemental 28/12; PALADIN Holy 26/11; DRUID Guardian 22/7; DEATHKNIGHT Unholy 21/9; DEMONHUNTER Havoc 21/11; ROGUE Outlaw 20/5; PRIEST Shadow 19/8; WARRIOR Fury 19/7; PRIEST Discipline 16/3; DRUID Feral 15/6; PRIEST Holy 15/8; WARLOCK Affliction 15/5; HUNTER Marksmanship 13/4; DEATHKNIGHT Frost 11/6; EVOKER Augmentation 11/3; SHAMAN Restoration 11/6; DEATHKNIGHT Blood 10/5; HUNTER Survival 10/4; MONK Windwalker 9/4; WARRIOR Protection 9/2; DEMONHUNTER Vengeance 8/2; MONK Mistweaver 7/3; PALADIN Protection 7/5; ROGUE Assassination 7/4; WARLOCK Destruction 6/3; SHAMAN Enhancement 5/4; EVOKER Devastation 4/2; MONK Brewmaster 3/3; ROGUE Subtlety 3/1,805,299,"Applied by 13 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 805 applications / 299 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|flight style: skyriding|404464,Rejected,I want to delete the consumables category altogether
R0499,1244617,Void Glass,addition,ALL,,consumables,MONK Mistweaver 255/7; MONK Brewmaster 142/5; PRIEST Discipline 83/2; ROGUE Outlaw 62/2; WARRIOR Protection 52/2; MONK Windwalker 45/2; PALADIN Protection 36/1; DEMONHUNTER Vengeance 35/1; PALADIN Retribution 31/1; ROGUE Subtlety 29/1; PRIEST Holy 22/1,792,25,"Applied by 6 classes (DEMONHUNTER, MONK, PALADIN, PRIEST, ROGUE, WARRIOR) with 792 applications / 25 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|void glass|1244617,Rejected,I want to delete the consumables category altogether
R0500,1296884,Rush of Fangs,addition,ALL,,consumables,WARRIOR Arms 496/13; ROGUE Assassination 92/4; WARRIOR Fury 41/1; DEMONHUNTER Havoc 38/1; MAGE Arcane 34/1; PRIEST Shadow 33/1; DEMONHUNTER Vengeance 24/1; HUNTER Survival 17/1,775,23,"Applied by 6 classes (DEMONHUNTER, HUNTER, MAGE, PRIEST, ROGUE, WARRIOR) with 775 applications / 23 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|rush of fangs|1296884,Rejected,I want to delete the consumables category altogether
R0501,460605,Blood Beast,addition,DEATHKNIGHT,,consumables,Blood 570/42; Unholy 143/6,713,48,"not in the player-castable spell pool, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|DEATHKNIGHT|blood beast|460605,Rejected,I want to delete the consumables category altogether
R0502,1284698,Sporelord's Mycelium,addition,ALL,,consumables,PRIEST Discipline 153/3; PRIEST Holy 68/2; DEMONHUNTER Vengeance 67/2; SHAMAN Elemental 65/2; DRUID Restoration 57/1; DRUID Guardian 56/2; MONK Brewmaster 41/1; WARRIOR Protection 37/1; SHAMAN Restoration 34/1; PALADIN Holy 33/1; MAGE Arcane 27/1; PALADIN Protection 23/1; HUNTER Beast Mastery 21/1; DEMONHUNTER Devourer 18/1,700,20,"Applied by 9 classes (DEMONHUNTER, DRUID, HUNTER, MAGE, MONK, PALADIN, PRIEST, SHAMAN, WARRIOR) with 700 applications / 20 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|sporelord's mycelium|1284698,Rejected,I want to delete the consumables category altogether
R0503,1239640,Astral Antenna,addition,ALL,,consumables,PALADIN Retribution 97/2; DEATHKNIGHT Unholy 94/3; HUNTER Survival 70/2; WARLOCK Demonology 59/2; SHAMAN Enhancement 48/1; DRUID Guardian 45/1; DEATHKNIGHT Blood 42/1; MAGE Frost 40/1; MONK Windwalker 35/1; EVOKER Preservation 33/1; PALADIN Protection 33/1; WARRIOR Fury 33/1; DEATHKNIGHT Frost 32/1; HUNTER Beast Mastery 30/1,691,19,"Applied by 10 classes (DEATHKNIGHT, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, SHAMAN, WARLOCK, WARRIOR) with 691 applications / 19 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|astral antenna|1239640,Rejected,I want to delete the consumables category altogether
R0504,292463,Embrace of Pa'ku,addition,ALL,,consumables,PALADIN Retribution 171/8; HUNTER Beast Mastery 87/4; DEATHKNIGHT Unholy 69/4; DRUID Feral 62/2; WARRIOR Arms 48/2; DRUID Balance 43/2; DRUID Guardian 34/1; WARRIOR Fury 33/1; DEATHKNIGHT Frost 31/1; SHAMAN Restoration 25/1; PRIEST Holy 23/1; DRUID Restoration 21/1; HUNTER Survival 17/1; PALADIN Holy 14/1; DEATHKNIGHT Blood 8/1; MAGE Frost 1/1,687,32,"Applied by 8 classes (DEATHKNIGHT, DRUID, HUNTER, MAGE, PALADIN, PRIEST, SHAMAN, WARRIOR) with 687 applications / 32 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|embrace of pa'ku|292463,Rejected,I want to delete the consumables category altogether
R0505,1297665,Nalorakk's Rite,addition,ALL,,consumables,HUNTER Beast Mastery 163/19; MAGE Arcane 102/19; PALADIN Holy 75/4; DRUID Balance 52/6; PALADIN Retribution 45/15; WARRIOR Arms 36/13; ROGUE Assassination 31/8; SHAMAN Elemental 25/8; MONK Windwalker 21/7; DEMONHUNTER Havoc 20/6; WARLOCK Demonology 20/6; EVOKER Preservation 10/1; PRIEST Shadow 10/4; WARLOCK Destruction 10/1; DEMONHUNTER Devourer 9/5; HUNTER Marksmanship 8/2; SHAMAN Enhancement 8/4; PRIEST Holy 7/2; WARLOCK Affliction 6/1; ROGUE Outlaw 4/2; EVOKER Devastation 3/1; ROGUE Subtlety 3/1; DEMONHUNTER Vengeance 2/2; DRUID Feral 2/1; MAGE Frost 2/1; PALADIN Protection 2/1,676,140,"Applied by 12 classes (DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN, WARLOCK, WARRIOR) with 676 applications / 140 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|nalorakk's rite|1297665,Rejected,I want to delete the consumables category altogether
R0506,1254331,Echoing Roar,addition,ALL,,consumables,HUNTER Beast Mastery 144/6; WARRIOR Arms 83/5; PALADIN Retribution 76/5; DEATHKNIGHT Unholy 60/4; DEATHKNIGHT Frost 53/3; DEMONHUNTER Havoc 40/3; PALADIN Protection 34/2; DRUID Feral 27/1; DRUID Guardian 27/2; DEATHKNIGHT Blood 19/1; ROGUE Outlaw 18/1; SHAMAN Enhancement 15/1; ROGUE Assassination 14/1,610,35,"Applied by 8 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, HUNTER, PALADIN, ROGUE, SHAMAN, WARRIOR) with 610 applications / 35 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|echoing roar|1254331,Rejected,I want to delete the consumables category altogether
R0507,1254180,Xathuux's Last Roar,addition,ALL,,consumables,HUNTER Beast Mastery 133/6; WARRIOR Arms 85/5; PALADIN Retribution 78/5; DEATHKNIGHT Unholy 59/4; DEATHKNIGHT Frost 56/3; DEMONHUNTER Havoc 37/3; PALADIN Protection 35/2; DRUID Guardian 30/2; DEATHKNIGHT Blood 22/1; DRUID Feral 21/1; ROGUE Outlaw 17/1; SHAMAN Enhancement 16/1; ROGUE Assassination 14/1,603,35,"Applied by 8 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, HUNTER, PALADIN, ROGUE, SHAMAN, WARRIOR) with 603 applications / 35 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|xathuux's last roar|1254180,Rejected,I want to delete the consumables category altogether
R0508,1239641,Astral Antenna,addition,ALL,,consumables,DEATHKNIGHT Unholy 79/3; PALADIN Retribution 77/2; HUNTER Survival 59/2; WARLOCK Demonology 55/2; DEATHKNIGHT Blood 42/1; DRUID Guardian 42/1; SHAMAN Enhancement 42/1; MONK Windwalker 35/1; MAGE Frost 33/1; EVOKER Preservation 32/1; PALADIN Protection 29/1; HUNTER Beast Mastery 28/1; DEATHKNIGHT Frost 24/1; WARRIOR Fury 24/1,601,19,"Applied by 10 classes (DEATHKNIGHT, DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, SHAMAN, WARLOCK, WARRIOR) with 601 applications / 19 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|astral antenna|1239641,Rejected,I want to delete the consumables category altogether
R0509,452226,Spiderling,addition,ALL,,consumables,DRUID Restoration 343/1; PALADIN Retribution 51/1; DEMONHUNTER Devourer 48/1; PRIEST Holy 42/1; WARRIOR Fury 39/1; WARLOCK Demonology 37/1,560,6,"Applied by 6 classes (DEMONHUNTER, DRUID, PALADIN, PRIEST, WARLOCK, WARRIOR) with 560 applications / 6 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|spiderling|452226,Rejected,I want to delete the consumables category altogether
R0510,1259228,Gift of Light,addition,ALL,,consumables,DRUID Restoration 335/9; PRIEST Holy 62/5; PALADIN Holy 61/4; MONK Mistweaver 53/1; SHAMAN Restoration 12/1; EVOKER Augmentation 10/1; PRIEST Discipline 8/1; ROGUE Subtlety 7/1; HUNTER Beast Mastery 1/1; MAGE Arcane 1/1,550,25,"Applied by 9 classes (DRUID, EVOKER, HUNTER, MAGE, MONK, PALADIN, PRIEST, ROGUE, SHAMAN) with 550 applications / 25 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|gift of light|1259228,Rejected,I want to delete the consumables category altogether
R0511,458525,Ascension,addition,ALL,,consumables,SHAMAN Restoration 86/1; DEMONHUNTER Devourer 81/2; PALADIN Retribution 76/2; WARLOCK Demonology 68/2; WARRIOR Fury 49/1; WARLOCK Destruction 45/1; SHAMAN Elemental 38/1; DEATHKNIGHT Frost 27/1; MAGE Frost 26/1; DEATHKNIGHT Unholy 24/1,520,12,"Applied by 7 classes (DEATHKNIGHT, DEMONHUNTER, MAGE, PALADIN, SHAMAN, WARLOCK, WARRIOR) with 520 applications / 12 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|ascension|458525,Rejected,I want to delete the consumables category altogether
R0512,458502,Ascension,addition,ALL,,consumables,DEMONHUNTER Devourer 90/2; SHAMAN Restoration 84/1; PALADIN Retribution 76/2; WARLOCK Demonology 59/2; WARRIOR Fury 38/1; WARLOCK Destruction 36/1; DEATHKNIGHT Unholy 35/1; SHAMAN Elemental 33/1; MAGE Frost 28/1; DEATHKNIGHT Frost 26/1,505,12,"Applied by 7 classes (DEATHKNIGHT, DEMONHUNTER, MAGE, PALADIN, SHAMAN, WARLOCK, WARRIOR) with 505 applications / 12 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|ascension|458502,Rejected,I want to delete the consumables category altogether
R0513,1289063,Rune of Echoes,addition,ALL,,consumables,PRIEST Holy 360/1; PRIEST Discipline 48/1; ROGUE Assassination 19/2; DEATHKNIGHT Unholy 18/1; MAGE Frost 15/2; HUNTER Beast Mastery 8/2; PRIEST Shadow 5/1; MAGE Arcane 2/1; DEMONHUNTER Vengeance 1/1,476,12,"Applied by 6 classes (DEATHKNIGHT, DEMONHUNTER, HUNTER, MAGE, PRIEST, ROGUE) with 476 applications / 12 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|rune of echoes|1289063,Rejected,I want to delete the consumables category altogether
R0514,345230,Gladiator's Insignia,addition,ALL,,consumables,PALADIN Holy 200/3; MAGE Frost 33/1; PRIEST Shadow 29/1; DRUID Restoration 28/1; PALADIN Protection 26/1; PRIEST Holy 26/1; HUNTER Marksmanship 24/1; DEMONHUNTER Devourer 23/1; HUNTER Beast Mastery 18/1; DEATHKNIGHT Frost 17/1; PALADIN Retribution 14/2; SHAMAN Elemental 12/1; WARLOCK Affliction 9/1; WARLOCK Destruction 6/1; DRUID Balance 5/1,470,18,"Applied by 9 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, HUNTER, MAGE, PALADIN, PRIEST, SHAMAN, WARLOCK) with 470 applications / 18 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|gladiator's insignia|345230,Rejected,I want to delete the consumables category altogether
R0515,383813,Sleepy Ruby Warmth,addition,ALL,,consumables,SHAMAN Restoration 192/2; DEMONHUNTER Devourer 45/5; DEATHKNIGHT Unholy 24/1; PALADIN Retribution 24/3; WARRIOR Arms 24/2; DEMONHUNTER Vengeance 22/2; WARLOCK Demonology 19/4; MAGE Arcane 17/2; DEATHKNIGHT Blood 15/3; SHAMAN Enhancement 11/1; DRUID Balance 7/1; PALADIN Protection 6/1; PRIEST Discipline 6/1; PRIEST Shadow 6/1; DRUID Feral 4/1; EVOKER Preservation 4/1; PALADIN Holy 4/1; PRIEST Holy 4/1; SHAMAN Elemental 4/1; DRUID Guardian 3/1; DRUID Restoration 3/1; HUNTER Beast Mastery 2/1; MAGE Frost 2/1; WARRIOR Fury 1/1,449,38,"Applied by 11 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, EVOKER, HUNTER, MAGE, PALADIN, PRIEST, SHAMAN, WARLOCK, WARRIOR) with 449 applications / 38 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|sleepy ruby warmth|383813,Rejected,I want to delete the consumables category altogether
R0516,1259633,Charge!,addition,ALL,,consumables,DEATHKNIGHT Unholy 134/11; ROGUE Subtlety 77/9; PALADIN Retribution 63/5; DEATHKNIGHT Blood 33/3; HUNTER Beast Mastery 24/2; WARRIOR Fury 23/3; DRUID Feral 22/2; PALADIN Protection 15/2; DEATHKNIGHT Frost 13/1; DRUID Guardian 11/1; DEMONHUNTER Havoc 10/1; ROGUE Assassination 8/1; ROGUE Outlaw 1/1,434,42,"Applied by 7 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, HUNTER, PALADIN, ROGUE, WARRIOR) with 434 applications / 42 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|charge!|1259633,Rejected,I want to delete the consumables category altogether
R0517,1262496,Light Company Guidon,addition,ALL,,consumables,DEATHKNIGHT Unholy 134/11; ROGUE Subtlety 77/9; PALADIN Retribution 63/5; DEATHKNIGHT Blood 33/3; HUNTER Beast Mastery 24/2; WARRIOR Fury 23/3; DRUID Feral 22/2; PALADIN Protection 15/2; DEATHKNIGHT Frost 13/1; DRUID Guardian 11/1; DEMONHUNTER Havoc 10/1; ROGUE Assassination 8/1; ROGUE Outlaw 1/1,434,42,"Applied by 7 classes (DEATHKNIGHT, DEMONHUNTER, DRUID, HUNTER, PALADIN, ROGUE, WARRIOR) with 434 applications / 42 players; not in any of their player-castable spell pools, so an item or consumable effect → Consumables (rule R8).",high,addition|consumables|ALL|light company guidon|1262496,Rejected,I want to delete the consumables category altogether
